CustomerID,Age,City,SignupDate,CustomerSegment
102125,53,Mashhad,09-03-2025,Regular
102126,30,Kerman,13-10-2024,New
102127,32,Mashhad,09-05-2024,New
102128,48,Isfahan,10-02-2024,New
102129,21,Ahvaz,07-02-2025,Regular
102130,33,Mashhad,16-01-2024,Regular
102131,52,Isfahan,06-02-2023,VIP
102132,64,Tabriz,04-11-2025,Regular
102133,42,Tehran,05-05-2024,Regular
102134,37,Isfahan,30-06-2023,New
102135,39,Mashhad,05-09-2023,New
102136,50,Tabriz,27-06-2025,New
102137,44,Tehran,30-12-2023,VIP
102138,19,Tehran,05-11-2023,New
102139,43,Karaj,17-06-2024,Regular
102140,37,Tehran,01-02-2023,New
102141,51,Isfahan,05-09-2024,Regular
102142,60,Karaj,14-02-2023,Regular
102143,64,Karaj,03-07-2025,VIP
102144,47,Tehran,14-04-2024,New
102145,35,Ahvaz,27-08-2023,VIP
102146,39,Karaj,12-05-2024,New
102147,26,Mashhad,12-07-2023,Regular
102148,62,Karaj,17-12-2023,New
102149,58,Karaj,24-05-2023,Regular
102150,58,Tabriz,02-01-2025,Regular
102151,33,Shiraz,04-12-2025,Regular
102152,33,Karaj,15-06-2024,Regular
102153,59,Kerman,18-04-2023,New
102154,44,Shiraz,23-03-2023,Regular
102155,51,Qom,30-06-2025,New
102156,41,Karaj,17-01-2024,New
102157,39,Ahvaz,21-11-2023,New
102158,48,Kerman,22-04-2023,New
102159,57,Tehran,27-12-2024,New
102160,34,Tehran,10-03-2023,Regular
102161,56,Shiraz,17-09-2025,New
102162,29,Isfahan,17-08-2023,Regular
102163,37,Shiraz,17-03-2023,New
102164,61,Qom,06-02-2025,Regular
102165,63,Rasht,23-01-2024,New
102166,62,Isfahan,01-02-2025,New
102167,33,Karaj,13-02-2023,Regular
102168,58,Tehran,01-08-2025,VIP
102169,62,Shiraz,06-12-2023,VIP
102170,64,Tehran,08-04-2025,Regular
102171,19,Isfahan,21-10-2025,VIP
102172,53,Shiraz,09-08-2024,Regular
102173,65,Karaj,01-01-2024,VIP
102174,54,Tabriz,09-12-2023,New
102175,29,Mashhad,21-01-2025,New
102176,54,Tehran,07-01-2023,New
102177,23,Tehran,10-06-2023,Regular
102178,41,Kerman,09-12-2024,New
102179,48,Rasht,29-01-2023,New
102180,39,Mashhad,14-11-2023,Regular
102181,51,Tehran,10-12-2024,VIP
102182,29,Isfahan,01-10-2023,Regular
102183,47,Karaj,16-10-2025,Regular
102184,48,Mashhad,03-12-2025,New
102185,48,Tehran,06-02-2023,VIP
102186,31,Mashhad,10-07-2023,New
102187,32,Tehran,20-09-2025,New
102188,30,Mashhad,05-02-2023,Regular
102189,40,Tehran,16-06-2024,New
102190,46,Tabriz,05-11-2025,Regular
102191,35,Shiraz,06-10-2024,Regular
102192,37,Tehran,02-12-2023,New
102193,31,Shiraz,07-01-2023,New
102194,28,Isfahan,06-03-2024,New
102195,49,Qom,16-08-2024,New
102196,57,Kerman,30-03-2023,VIP
102197,31,Tehran,01-08-2024,Regular
102198,,Ahvaz,18-03-2024,New
102199,45,Karaj,23-12-2023,New
102200,26,Mashad,30-11-2025,Regular
102201,35,Mashhad,05-09-2025,Regular
102202,18,Mashhad,29-01-2025,VIP
102203,19,Tehran,08-10-2024,New
102204,34,Kerman,02-06-2024,Regular
102205,39,Tabriz,19-03-2023,New
102206,56,Mashhad,03-12-2023,Regular
102207,24,Shiraz,12-01-2023,Regular
102208,58,Tehran,05-02-2024,Regular
102209,29,Tehran,02-06-2024,New
102210,24,Tabriz,31-10-2024,Regular
102211,51,Shiraz,24-01-2024,New
102212,55,Qom,06-10-2023,Regular
102213,47,Tabriz,16-02-2025,New
102214,23,Tabriz,16-06-2023,Regular
102215,23,Qom,18-05-2023,New
102216,36,Tehran,01-02-2025,Regular
102217,39,Karaj,03-10-2024,Regular
102218,65,Mashad,10-08-2025,Regular
102219,31,Tehran,20-03-2025,New
102220,27,Tehran,14-09-2025,New
102221,63,Tehran,28-12-2024,New
102222,25,Tehran,10-07-2025,Regular
102223,19,Shiraz,05-07-2023,New
102224,38,Tehran,04-08-2024,New
102225,37,Tabriz,31-10-2025,New
102226,47,Tehran,13-05-2025,New
102227,60,Tehran,17-03-2024,New
102228,62,Mashhad,11-10-2025,Regular
102229,31,Tehran,09-12-2023,New
102230,65,Kerman,26-01-2023,VIP
102231,48,Mashhad,22-05-2025,Regular
102232,21,Tehran,27-03-2024,Regular
102233,63,Tehran,07-02-2023,Regular
102234,24,Mashhad,12-08-2023,Regular
102235,46,Tabriz,20-03-2023,Regular
102236,55,Qom,27-12-2025,New
102237,29,Mashhad,17-07-2025,Regular
102238,30,Tabriz,14-10-2025,New
102239,40,Isfahan,19-07-2023,Regular
102240,60,Ahvaz,28-05-2025,New
102241,28,Shiraz,09-09-2024,Regular
102242,49,Mashhad,20-11-2023,Regular
102243,39,Karaj,02-01-2025,New
102244,23,Qom,08-11-2025,New
102245,52,Isfahan,19-05-2024,Regular
102246,57,Kerman,02-02-2023,New
102247,45,Ahvaz,11-07-2025,New
102248,26,Tehran,25-07-2023,New
102249,25,Qom,19-07-2023,VIP
102250,38,Tabriz,06-11-2024,Regular
102251,42,Shiraz,24-05-2025,Regular
102252,44,Shiraz,18-05-2025,Regular
102253,29,Ahvaz,08-08-2025,Regular
102254,42,Tabriz,25-08-2025,Regular
102255,32,Shiraz,21-05-2023,Regular
102256,50,Tehran,26-11-2023,Regular
102257,56,Isfahan,27-02-2025,Regular
102258,49,Rasht,03-03-2024,New
102259,18,Karaj,23-02-2025,New
102260,65,Tehran,13-05-2024,New
102261,19,Ahvaz,09-05-2024,Regular
102262,65,Qom,30-01-2023,VIP
102263,19,Shiraz,28-10-2024,Regular
102264,42,Tehran,04-08-2025,Regular
102265,23,Shiraz,15-06-2025,Regular
102266,22,Tehran,06-01-2024,VIP
102267,50,Mashhad,11-01-2025,Regular
102268,52,Tabriz,07-08-2023,New
102269,23,Rasht,24-11-2024,Regular
102270,64,Mashhad,24-03-2024,Regular
102271,33,Ahvaz,11-10-2025,New
102272,33,Rasht,17-02-2025,New
102273,32,Tehran,22-03-2023,New
102274,40,Tehran,11-08-2025,New
102275,26,Karaj,03-03-2025,New
102276,38,Karaj,24-08-2023,VIP
102277,28,Mashhad,06-11-2023,New
102278,20,Tabriz,09-07-2023,Regular
102279,35,Tabriz,06-12-2023,New
102280,50,Karaj,30-10-2025,VIP
102281,54,Karaj,14-09-2025,Regular
102282,34,Tehran,26-08-2024,VIP
102283,33,Tehran,01-02-2024,Regular
102284,55,Tehran,05-02-2024,Regular
102285,50,Rasht,13-11-2025,Regular
102286,57,Rasht,07-08-2023,Regular
102287,61,Qom,09-04-2025,Regular
102288,57,Tehran,25-12-2025,New
102289,62,Shiraz,25-07-2025,New
102290,37,Tehran,26-02-2025,Regular
102291,36,Mashhad,12-09-2025,New
102292,33,Tehran,27-08-2023,Regular
102293,29,Qom,13-12-2025,New
102294,53,Tehran,10-04-2023,Regular
102295,52,Tabriz,16-01-2023,New
102296,56,Kerman,07-08-2023,Regular
102297,26,Karaj,28-10-2024,Regular
102298,41,Tehran,29-09-2023,Regular
102299,28,Rasht,24-11-2024,New
102300,60,Tabriz,02-05-2023,New
102301,30,Isfahan,02-02-2025,Regular
102302,24,Tabriz,09-09-2023,New
102303,45,Ahvaz,27-07-2024,New
102304,60,Isfahan,08-05-2023,Regular
102305,61,Shiraz,28-11-2025,Regular
102306,22,Isfahan,18-02-2024,New
102307,33,Tehran,24-10-2024,New
102308,25,Qom,16-06-2024,VIP
102309,32,Tehran,13-10-2024,VIP
102310,43,Mashhad,13-05-2024,Regular
102311,31,Mashhad,22-03-2023,Regular
102312,21,Mashhad,26-06-2025,VIP
102313,42,Mashhad,04-12-2024,Regular
102314,,Tabriz,06-10-2023,Regular
102315,28,Mashhad,03-04-2023,Regular
102316,18,Tehran,29-08-2025,New
102317,22,Ahvaz,31-12-2023,Regular
102318,38,Kerman,21-09-2025,Regular
102319,58,Isfahan,18-04-2025,New
102320,55,Mashhad,16-11-2025,Regular
102321,22,Tehran,23-12-2024,Regular
102322,19,Tehran,18-07-2023,New
102323,34,Mashhad,08-02-2023,Regular
102324,49,Rasht,27-09-2023,New
102325,53,Karaj,25-04-2024,Regular
102326,57,Mashhad,14-11-2024,VIP
102327,34,Kerman,07-09-2025,Regular
102328,26,Isfahan,04-06-2023,Regular
102329,19,Tehran,26-11-2024,Regular
102330,25,Isfahan,04-04-2023,Regular
102331,21,Tehran,11-06-2024,Regular
102332,59,Ahvaz,22-03-2023,New
102333,30,Mashhad,14-02-2024,Regular
102334,57,Tabriz,25-10-2024,Regular
102335,44,Mashhad,20-03-2025,Regular
102336,43,Rasht,31-05-2025,Regular
102337,39,Tabriz,28-07-2024,Regular
102338,57,Isfahan,11-10-2023,New
102339,20,Tehran,26-09-2025,New
102340,22,Rasht,19-10-2025,Regular
102341,38,Shiraz,25-11-2025,New
102342,36,Mashhad,17-05-2025,VIP
102343,44,Ahvaz,01-05-2025,New
102344,53,Tehran,26-03-2023,Regular
102345,46,Mashhad,18-09-2024,New
102346,30,Shiraz,21-03-2024,Regular
102347,,Mashhad,11-10-2023,Regular
102348,54,Isfahan,16-03-2023,VIP
102349,27,Tehran,22-08-2023,Regular
102350,42,Tehran,29-09-2025,Regular
102351,43,Tehran,22-09-2025,New
102352,54,Tehran,24-03-2025,Regular
102353,52,Kerman,22-04-2023,New
102354,40,Shiraz,21-01-2025,Regular
102355,32,Isfahan,19-05-2023,Regular
102356,35,Mashhad,17-01-2025,New
102357,37,Karaj,06-02-2023,Regular
102358,28,Tehran,09-11-2023,New
102359,48,Tehran,15-05-2023,Regular
102360,28,Tabriz,19-10-2025,Regular
102361,49,Isfahan,14-09-2024,Regular
102362,54,Karaj,07-10-2025,Regular
102363,64,Rasht,23-01-2023,New
102364,23,Qom,20-03-2025,Regular
102365,54,Tehran,09-06-2024,Regular
102366,22,Tehran,28-05-2024,New
102367,34,Tehran,14-08-2025,Regular
102368,26,Qom,21-02-2023,New
102369,25,Rasht,30-10-2025,Regular
102370,26,Rasht,01-02-2023,Regular
102371,20,Mashhad,02-02-2024,New
102372,57,Ahvaz,01-06-2023,New
102373,20,Shiraz,26-07-2024,Regular
102374,37,Qom,14-10-2024,New
102375,51,Shiraz,04-12-2024,New
102376,65,Tehran,23-05-2025,Regular
102377,58,Tehran,02-04-2025,Regular
102378,24,Kerman,04-11-2025,Regular
102379,65,Isfahan,07-05-2024,Regular
102380,49,Mashhad,12-07-2023,Regular
102381,26,Mashhad,20-06-2023,Regular
102382,39,Mashhad,29-10-2023,New
102383,62,Rasht,22-10-2024,Regular
102384,36,Tehran,01-03-2023,Regular
102385,26,Tehran,11-11-2025,VIP
102386,60,Qom,19-12-2025,New
102387,63,Shiraz,30-06-2023,Regular
102388,64,Tehran,05-05-2025,Regular
102389,63,Tehran,14-10-2024,New
102390,59,Tehran,10-06-2024,Regular
102391,39,Tehran,15-03-2025,New
102392,27,Tehran,22-09-2024,Regular
102393,47,Tehran,21-12-2023,Regular
102394,28,Karaj,07-09-2024,New
102395,40,Ahvaz,29-05-2023,Regular
102396,49,Rasht,06-10-2023,New
102397,63,Mashhad,01-12-2025,Regular
102398,31,Mashhad,23-07-2023,Regular
102399,30,Kerman,17-10-2024,Regular
102400,53,Karaj,22-11-2023,New
102401,18,Shiraz,23-05-2024,Regular
102402,45,Tehran,28-09-2023,Regular
102403,53,Mashhad,14-09-2024,Regular
102404,44,Shiraz,02-09-2024,Regular
102405,36,Shiraz,07-11-2024,Regular
102406,57,Tehran,04-12-2023,Regular
102407,35,Kerman,25-09-2024,Regular
102408,52,Shiraz,09-03-2025,Regular
102409,40,Shiraz,27-02-2025,New
102410,19,Tehran,13-09-2024,Regular
102411,43,Karaj,24-11-2023,Regular
102412,20,Karaj,05-08-2024,Regular
102413,62,Tehran,10-08-2024,Regular
102414,46,Shiraz,07-11-2025,Regular
102415,35,Tabriz,17-02-2024,New
102416,41,Ahvaz,20-12-2023,Regular
102417,47,Tehran,01-04-2025,Regular
102418,30,Ahvaz,26-11-2024,New
102419,31,Isfahan,12-04-2024,New
102420,38,Tehran,01-01-2023,New
102421,30,tehran,10-02-2025,Regular
102422,54,Tehran,17-03-2025,Regular
102423,22,Mashhad,15-10-2025,New
102424,57,Isfahan,04-07-2024,Regular
102425,,Karaj,18-07-2024,Regular
102426,44,Tehran,17-08-2023,Regular
102427,25,Kerman,18-05-2024,Regular
102428,36,Tehran,02-01-2023,Regular
102429,54,Shiraz,02-07-2024,Regular
102430,30,Rasht,13-02-2025,Regular
102431,24,Ahvaz,10-05-2025,Regular
102432,43,Tabriz,26-12-2024,Regular
102433,25,Karaj,31-05-2025,Regular
102434,33,Tehran,29-12-2024,Regular
102435,39,Tehran,03-05-2025,Regular
102436,45,Isfahan,24-04-2024,New
102437,48,Tehran,21-10-2024,New
102438,50,Mashhad,01-12-2024,New
102439,58,Tehran,18-09-2024,New
102440,21,Rasht,17-09-2024,Regular
102441,35,Ahvaz,06-05-2025,New
102442,18,Qom,19-09-2023,Regular
102443,18,Karaj,13-12-2023,Regular
102444,28,Tehran,22-07-2024,Regular
102445,46,Tehran,07-12-2024,Regular
102446,60,Tabriz,17-07-2024,New
102447,55,Tabriz,07-08-2023,New
102448,49,,20-06-2025,Regular
102449,55,Isfahan,20-08-2024,New
102450,26,Isfahan,19-04-2024,Regular
102451,58,Tehran,19-08-2025,New
102452,60,Mashhad,22-04-2024,Regular
102453,22,Isfahan,26-06-2023,New
102454,40,Tabriz,13-12-2025,Regular
102455,57,Kerman,23-02-2024,New
102456,40,Shiraz,06-09-2025,Regular
102457,58,Karaj,19-07-2024,New
102458,62,Qom,23-09-2023,New
102459,40,Tehran,17-02-2024,New
102460,20,Tabriz,23-09-2025,VIP
102461,34,Isfahan,31-10-2025,Regular
102462,28,Shiraz,01-06-2023,Regular
102463,40,Tehran,16-12-2025,Regular
102464,46,Rasht,23-07-2025,Regular
102465,40,Kerman,10-12-2024,New
102466,27,Tehran,20-07-2023,Regular
102467,32,Tehran,04-10-2024,Regular
102468,50,Tehran,11-04-2024,New
102469,19,Qom,17-05-2023,New
102470,28,Shiraz,13-12-2025,Regular
102471,60,Tehran,22-10-2024,New
102472,22,Qom,17-04-2023,New
102473,37,Mashhad,10-01-2024,Regular
102474,27,Isfahan,08-07-2025,New
102475,23,Mashhad,29-04-2024,Regular
102476,38,Shiraz,25-06-2024,Regular
102477,43,Isfahan,06-06-2023,Regular
102478,26,Tehran,02-05-2023,Regular
102479,21,Isfahan,06-12-2025,Regular
102480,24,Rasht,08-11-2025,Regular
102481,49,Isfahan,15-04-2023,Regular
102482,59,Rasht,24-08-2024,Regular
102483,26,Shiraz,15-01-2025,Regular
102484,33,Karaj,22-08-2025,Regular
102485,34,Mashhad,04-09-2024,Regular
102486,35,Qom,09-08-2025,New
102487,29,Tehran,13-05-2023,New
102488,20,Tehran,17-01-2023,Regular
102489,43,Tehran,24-05-2024,Regular
102490,35,Tehran,18-10-2023,Regular
102491,34,Rasht,06-04-2025,Regular
102492,30,Kerman,04-01-2024,New
102493,62,Karaj,21-03-2024,Regular
102494,47,Tehran,08-08-2024,Regular
102495,38,Rasht,18-11-2025,VIP
102496,27,Karaj,20-03-2023,Regular
102497,56,Mashhad,28-08-2024,Regular
102498,60,Isfahan,01-03-2024,Regular
102499,19,Tabriz,09-02-2023,Regular
102500,62,Tehran,11-06-2025,New
102501,51,Isfahan,27-09-2025,Regular
102502,22,Karaj,09-07-2023,New
102503,54,Tehran,11-04-2025,New
102504,23,Isfahan,06-02-2025,Regular
102505,20,Shiraz,11-02-2025,Regular
102506,23,Karaj,19-05-2024,Regular
102507,40,Kerman,17-12-2023,Regular
102508,47,,19-03-2023,Regular
102509,37,Tabriz,08-02-2023,Regular
102510,23,Shiraz,14-07-2023,Regular
102511,27,Tabriz,01-08-2024,Regular
102512,58,Shiraz,04-06-2023,VIP
102513,64,Tehran,21-01-2025,Regular
102514,54,Karaj,09-11-2024,Regular
102515,22,Karaj,13-01-2024,Regular
102516,57,Shiraz,06-04-2023,New
102517,51,Ahvaz,20-07-2024,Regular
102518,43,Tabriz,20-06-2025,Regular
102519,24,Mashhad,07-03-2024,New
102520,65,Tehran,02-06-2025,Regular
102521,39,Tehran,10-11-2023,New
102522,20,Mashhad,29-03-2023,VIP
102523,28,Isfahan,12-12-2024,Regular
102524,37,Tehran,30-08-2025,New
102525,20,Tehran,25-08-2025,Regular
102526,33,Tehran,16-11-2025,Regular
102527,40,Qom,29-04-2023,Regular
102528,63,Karaj,17-02-2023,Regular
102529,22,Mashhad,15-09-2024,New
102530,45,Tehran,06-11-2025,New
102531,61,Tehran,28-12-2025,Regular
102532,56,Tehran,03-11-2023,Regular
102533,62,Mashhad,15-02-2024,Regular
102534,26,Tehran,28-12-2024,New
102535,56,Mashhad,27-09-2025,Regular
102536,64,Kerman,11-07-2023,Regular
102537,33,Isfahan,04-12-2025,Regular
102538,41,Qom,14-06-2025,New
102539,43,Tehran,16-03-2023,Regular
102540,41,Tehran,10-07-2025,VIP
102541,31,Rasht,03-12-2024,New
102542,64,Mashhad,07-12-2025,Regular
102543,63,Tabriz,18-08-2023,Regular
102544,36,Kerman,22-12-2025,New
102545,56,Shiraz,22-02-2023,New
102546,37,Mashhad,25-03-2023,Regular
102547,56,Shiraz,05-05-2024,New
102548,46,Tehran,21-12-2024,New
102549,40,Tehran,02-07-2023,Regular
102550,24,Tehran,26-10-2023,Regular
102551,49,Ahvaz,02-03-2024,Regular
102552,33,Tabriz,18-05-2023,Regular
102553,28,Mashhad,12-07-2023,Regular
102554,27,Tehran,12-06-2023,Regular
102555,65,Karaj,10-11-2025,New
102556,22,Rasht,22-10-2025,New
102557,56,Mashhad,19-11-2024,Regular
102558,59,Mashhad,18-01-2025,VIP
102559,19,Ahvaz,31-05-2023,Regular
102560,46,Rasht,25-02-2023,VIP
102561,,Rasht,17-02-2024,Regular
102562,35,Mashhad,13-12-2025,Regular
102563,50,Tehran,07-06-2024,Regular
102564,37,Isfahan,03-06-2025,New
102565,39,Mashhad,09-02-2024,Regular
102566,38,Ahvaz,05-12-2023,New
102567,56,Tehran,08-06-2025,Regular
102568,48,Tabriz,30-05-2024,New
102569,36,Rasht,12-03-2025,VIP
102570,62,Kerman,06-03-2025,Regular
102571,56,Tabriz,07-03-2025,Regular
102572,62,Rasht,10-01-2025,Regular
102573,53,Tehran,05-06-2025,New
102574,36,Mashhad,22-05-2024,Regular
102575,55,Tehran,28-11-2023,Regular
102576,33,Kerman,15-07-2024,Regular
102577,31,Rasht,22-12-2023,Regular
102578,39,Tehran,17-02-2023,Regular
102579,64,Tehran,01-02-2024,New
102580,45,Mashhad,02-07-2024,Regular
102581,36,Tehran,23-07-2024,New
102582,40,Ahvaz,08-01-2024,Regular
102583,31,Tehran,05-03-2025,VIP
102584,49,Qom,09-11-2023,Regular
102585,,Shiraz,10-12-2024,New
102586,44,Mashhad,23-10-2023,Regular
102587,35,Tehran,16-12-2025,Regular
102588,33,Kerman,11-12-2024,Regular
102589,64,Tabriz,01-09-2024,Regular
102590,34,Isfahan,15-04-2024,Regular
102591,21,,07-04-2025,New
102592,36,Rasht,11-04-2024,Regular
102593,43,Qom,29-05-2025,New
102594,22,Qom,24-06-2023,Regular
102595,32,Tabriz,17-06-2025,Regular
102596,25,Ahvaz,19-11-2025,New
102597,42,Mashhad,23-09-2023,New
102598,52,Karaj,03-09-2023,VIP
102599,64,Mashhad,11-11-2025,Regular
102600,36,Shiraz,20-03-2024,Regular
102601,59,Kerman,31-01-2025,Regular
102602,28,Kerman,28-07-2023,Regular
102603,55,Shiraz,13-04-2024,Regular
102604,45,Shiraz,08-02-2025,Regular
102605,54,Rasht,06-09-2025,New
102606,54,Kerman,22-04-2024,Regular
102607,43,Karaj,24-03-2023,New
102608,30,Tehran,28-03-2024,VIP
102609,43,Mashhad,04-12-2024,Regular
102610,57,Rasht,16-08-2025,New
102611,64,Karaj,02-07-2025,Regular
102612,62,Karaj,11-04-2025,New
102613,26,Tabriz,01-07-2023,Regular
102614,46,Isfahan,23-07-2024,Regular
102615,23,Mashhad,22-09-2024,Regular
102616,50,Qom,28-05-2024,Regular
102617,65,Mashhad,07-10-2025,Regular
102618,20,Karaj,17-11-2025,Regular
102619,49,Karaj,19-08-2023,New
102620,63,Ahvaz,13-11-2025,Regular
102621,58,Mashhad,15-07-2025,Regular
102622,36,Karaj,10-02-2025,New
102623,22,Tehran,22-02-2024,New
102624,62,Tehran,12-04-2025,New
102625,62,Isfahan,03-10-2024,New
102626,45,Tehran,11-09-2025,New
102627,64,Rasht,17-02-2025,Regular
102628,18,Rasht,21-11-2025,Regular
102629,47,Tehran,04-04-2024,Regular
102630,19,Ahvaz,01-04-2023,New
102631,62,Isfahan,22-06-2024,Regular
102632,50,Karaj,28-12-2025,Regular
102633,61,Ahvaz,18-12-2024,New
102634,45,Shiraz,08-02-2025,New
102635,21,Tehran,15-11-2024,Regular
102636,19,Tehran,11-10-2024,New
102637,34,Isfahan,09-03-2023,New
102638,53,Rasht,28-03-2024,Regular
102639,25,Shiraz,05-04-2023,Regular
102640,58,Mashhad,04-01-2024,Regular
102641,29,Tehran,27-02-2025,Regular
102642,41,tehran,30-05-2025,Regular
102643,27,Mashhad,02-09-2023,Regular
102644,,Karaj,17-12-2024,VIP
102645,39,Karaj,05-09-2023,Regular
102646,18,,08-08-2023,VIP
102647,45,Tehran,17-11-2025,Regular
102648,55,,29-10-2024,New
102649,62,Mashhad,05-08-2023,New
102650,33,Karaj,04-06-2023,New
102651,60,Qom,24-02-2023,Regular
102652,60,Tehran,28-06-2024,New
102653,65,Shiraz,21-04-2023,Regular
102654,35,Tehran,30-09-2024,Regular
102655,58,Tehran,19-04-2024,Regular
102656,45,Karaj,27-11-2024,Regular
102657,20,Qom,16-08-2023,New
102658,30,Karaj,09-06-2023,New
102659,50,Tehran,21-04-2023,Regular
102660,25,Shiraz,15-04-2023,Regular
102661,38,Isfahan,21-03-2023,Regular
102662,55,Kerman,11-10-2023,Regular
102663,25,Tabriz,26-05-2025,Regular
102664,41,Rasht,26-10-2024,Regular
102665,28,Tehran,02-10-2023,New
102666,43,Isfahan,17-10-2025,Regular
102667,29,Karaj,13-04-2025,Regular
102668,64,Mashhad,03-05-2025,Regular
102669,21,Tabriz,10-09-2025,Regular
102670,64,Shiraz,27-03-2025,Regular
102671,56,Kerman,13-11-2025,New
102672,59,Tehran,28-12-2023,Regular
102673,58,Rasht,26-07-2025,New
102674,27,Mashhad,03-05-2023,Regular
102675,62,Isfahan,25-11-2023,New
102676,46,Shiraz,03-09-2025,New
102677,64,Tehran,27-05-2023,Regular
102678,60,Kerman,02-07-2024,Regular
102679,45,Rasht,08-01-2024,Regular
102680,35,Kerman,21-04-2023,Regular
102681,23,Kerman,16-09-2023,Regular
102682,22,Tabriz,08-08-2024,Regular
102683,36,Isfahan,21-11-2024,Regular
102684,56,Ahvaz,09-01-2025,New
102685,42,Tehran,24-05-2023,Regular
102686,41,Ahvaz,17-12-2023,Regular
102687,29,Isfahan,25-04-2023,Regular
102688,45,Tabriz,11-01-2023,VIP
102689,48,Mashhad,03-03-2024,New
102690,65,Mashhad,11-11-2024,Regular
102691,53,Tehran,11-02-2024,Regular
102692,47,,13-02-2023,Regular
102693,61,Mashhad,29-08-2023,Regular
102694,38,Tehran,18-04-2024,New
102695,62,Tehran,25-01-2024,Regular
102696,35,Shiraz,22-06-2025,Regular
102697,24,Mashhad,16-10-2024,Regular
102698,38,Ahvaz,29-12-2025,New
102699,24,Tehran,12-07-2023,New
102700,23,Shiraz,10-02-2024,VIP
102701,60,Tehran,06-04-2023,New
102702,56,Shiraz,23-01-2023,Regular
102703,28,Shiraz,08-10-2025,New
102704,58,Tabriz,23-06-2024,Regular
102705,21,Isfahan,23-12-2024,Regular
102706,31,Isfahan,30-10-2023,VIP
102707,51,Tehran,26-02-2023,Regular
102708,32,Isfahan,04-09-2025,New
102709,53,Mashhad,21-12-2024,New
102710,59,Tabriz,18-02-2025,New
102711,21,Isfahan,07-08-2024,Regular
102712,19,Karaj,18-03-2024,VIP
102713,63,Isfahan,07-04-2024,New
102714,42,Tehran,14-04-2025,Regular
102715,42,Tehran,06-09-2023,Regular
102716,40,Tehran,09-01-2024,Regular
102717,38,Shiraz,03-12-2023,Regular
102718,51,Ahvaz,25-07-2024,Regular
102719,45,Karaj,25-11-2025,New
102720,25,Isfahan,07-10-2025,Regular
102721,48,Tehran,19-08-2024,Regular
102722,50,Ahvaz,08-08-2023,Regular
102723,23,Tehran,26-10-2025,New
102724,36,Mashhad,09-12-2023,Regular
102725,55,Ahvaz,26-01-2024,VIP
102726,47,Mashhad,27-08-2025,Regular
102727,24,Tehran,16-10-2023,New
102728,19,Tehran,20-05-2024,VIP
102729,45,Tabriz,30-09-2025,New
102730,40,Tehran,15-12-2023,Regular
102731,64,Tabriz,14-11-2024,New
102732,43,Isfahan,10-02-2023,Regular
102733,62,Mashhad,26-12-2025,New
102734,28,Tehran,03-04-2024,Regular
